PLAYER_NAME,AGE,TEAM,POSITION,G,GAMES_STARTED,MIN,FG,FGA,FG_PCT,3P,3PA,3P_PCT,2P,2PA,2P_PCT,EFG_PCT,FT,FTA,FT_PCT,ORB,DRB,REB,AST,STL,BLK,TOV,PF,PTS,AWARDS,SEASON,PER,TS_PCT,3PAR,FTR,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,VORP,LAST_TEAM,DATA_TYPE,POSITION_GROUP,PLAYER_NAME_RAW,SALARY,SALARY_M,SALARY_TOTAL_M,YEARS_REMAINING,SALARY_AVG_PER_YR_M,SALARY_TIER,WIN_IMPACT_RAW,WIN_IMPACT_SCORE,UNDERVALUED_FLAG,GP_PCT,AVAIL_ROLLING,AVAILABILITY_SCORE,POS_C,POS_F,POS_G,PREDICTED_SALARY_M,MARKET_DELTA,MARKET_DELTA_CLIPPED,MARKET_DELTA_INV,MARKET_SCORE,OVERPAID_MAX_FLAG,PLAYMAKER_FLAG,AGE_SCORE_RAW,AGE_SCORE,SALARY_CAP_PCT,BPM_PERCENTILE,CAP_EFFICIENCY_RAW,CAP_EFFICIENCY_SCORE,EXPECTED_MIN,MIN_RATIO,ROLE_FIT_SCORE,APRON_SCORE,TEAM_PAYROLL_M,APRON_STATUS,PAYROLL_SHARE_PCT,PAYROLL_CONTEXT_SCORE,ACCOLADES_RAW,ACCOLADES_SCORE,MARKETABILITY_SCORE,JERSEY_SALES_SCORE,CONTRACT_TYPE,CONTRACT_TYPE_SCORE,SOCIAL_MEDIA_SCORE,INJURY_RISK_SCORE,TEAM_WINPCT_DELTA,CVI_SCORE,CVI_VERDICT,ROOKIE_SCALE_FLAG,SALARY_TIER_PERCENTILE,BPM_TIER_PERCENTILE,CVI_PLAYER_SCORE,CVI_PLAYER_VERDICT,CVI_GAP,PLAYOFF_SEASON,PLAYOFF_G,PLAYOFF_BPM,PLAYOFF_BPM_DELTA,DELTA_SCORE,PLAYOFF_BPM_SCORE,PLAYOFF_G_CAPPED,EXPERIENCE_SCORE,PRESSURE_SCORE,CVI_SCORE_FINAL,CVI_PLAYER_SCORE_FINAL,CVI_GAP_FINAL,CVI_VERDICT_FINAL,PLAYOFF_IMPACT,DISPLAY_TIER,MODEL_PROB,MODEL_VERDICT,LABEL,LABEL_SOURCE,CONDITIONS_MET,TEAM_WINPCT
Nick Richards,26,CHO,C,67.0,51.0,26.3,3.9,5.6,0.691,0.0,0.0,0.0,3.9,5.6,0.693,0.691,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,,2023-24,16.7,0.7170000000000001,0.003,0.476,10.7,24.2,17.2,4.5,0.7,3.9,13.8,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,CHO,training,C,Nick Richards,5000000.0,5.0,,,,role,0.3199999999999999,45.7,0,0.8170731707317073,0.7682926829268293,69.4,True,False,False,5.19,-0.1900000000000004,-0.1900000000000004,0.1900000000000004,65.9,0,0,95.6,95.6,3.6764705882352944,31.3,-25.6,34.0,18,1.3,100.0,50.0,105.61,below,4.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,64.5,good,0,61.5,35.9,62.1,good,2.4,,,,,,,,,50.0,63.7,61.5,2.2,good,-0.8,role,,,-1.0,auto_v2,2.0,0.256
Nick Richards,27,2TM,C,57.0,43.0,22.0,3.6,6.1,0.591,0.0,0.0,0.0,3.6,6.1,0.594,0.591,2.1,2.8,0.7440000000000001,2.6,5.6,8.2,0.9,0.2,1.0,1.4,2.5,9.3,,2024-25,16.6,0.634,0.006,0.461,13.1,27.5,20.4,5.9,0.5,4.2,16.3,17.3,1.8,1.2,3.0,0.114,-2.0,-1.3,-3.3,-0.4,PHO,training,C,Nick Richards,5000000.0,5.0,,,,role,-0.71,39.0,0,0.6951219512195121,0.751219512195122,67.1,True,False,False,3.43,1.5699999999999998,1.5699999999999998,-1.5699999999999998,62.0,0,0,99.5,99.5,3.556187766714083,16.6,-42.9,24.3,18,1.2222222222222223,93.4,50.0,213.29,below,2.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,61.2,good,0,61.3,18.4,58.3,good,2.9,,,,,,,,,50.0,60.6,58.0,2.6,borderline,-0.6,role,,,-1.0,auto_v2,2.0,
Nick Richards,28,2TM,C,48.0,6.0,14.6,2.1,4.2,0.512,0.1,0.4,0.278,2.0,3.8,0.536,0.525,1.4,2.1,0.644,1.6,3.5,5.1,0.3,0.2,0.7,1.2,1.8,5.8,,2025-26,11.9,0.562,0.09,0.502,11.8,25.6,18.7,3.2,0.7,4.1,19.4,18.2,-0.2,0.8,0.6,0.0409999999999999,-4.9,-1.2,-6.1,-0.7,CHI,current,C,Nick Richards,5000000.0,5.0,,,,role,-2.535,27.1,0,0.5853658536585366,0.6646341463414633,55.6,True,False,False,1.76,3.24,3.24,-3.24,58.3,0,0,99.0,99.0,3.546099290780142,2.8,-56.4,16.7,18,0.8111111111111111,58.4,50.0,176.23,below,2.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,52.6,borderline,0,60.0,3.6,48.5,borderline,4.1,,,,,,,,,50.0,52.7,49.1,3.6,borderline,0.1,role,2.2,bad,,,,
Nick Smith,19,CHO,SG,51.0,0.0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,,2023-24,8.1,0.511,0.505,0.052,2.7,8.6,5.5,12.0,0.7,0.9,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,CHO,training,G,Nick Smith Jr.,2463960.0,2.46,2.71,1.0,2.71,role,-2.7300000000000004,25.9,0,0.6219512195121951,0.6219512195121951,50.0,False,False,True,-1.44,3.9,3.9,-3.9,56.9,0,0,27.8,27.8,1.8088235294117647,4.5,-26.700000000000003,33.4,18,0.7944444444444445,57.0,100.0,105.61,below,2.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,49.1,borderline,1,37.2,5.5,42.1,borderline,7.0,,,,,,,,,50.0,49.3,43.4,5.9,bad,0.2,rookie scale,,,0.0,auto_v2,1.0,0.256
Nick Smith,20,CHO,SG,60.0,27.0,22.8,3.7,9.5,0.391,1.7,5.1,0.34,2.0,4.4,0.45,0.482,0.7,0.8,0.935,0.2,1.9,2.1,2.4,0.3,0.1,1.4,1.3,9.9,,2024-25,8.3,0.502,0.539,0.081,1.0,9.1,5.0,16.7,0.6,0.4,12.2,20.8,-0.9,0.3,-0.5,-0.019,-3.2,-2.6,-5.7,-1.3,CHO,training,G,Nick Smith Jr.,2587200.0,2.59,2.71,1.0,2.71,role,-2.8600000000000003,25.0,0,0.7317073170731707,0.6905487804878048,59.1,False,False,True,-3.47,6.0600000000000005,6.0600000000000005,-6.0600000000000005,52.1,0,0,37.5,37.5,1.8421052631578945,3.2,-33.8,29.4,18,1.2666666666666666,97.2,100.0,175.41,below,1.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,54.2,borderline,1,41.5,2.7,47.6,borderline,6.6,,,,,,,,,50.0,54.0,48.3,5.7,borderline,-0.2,rookie scale,,,-1.0,auto_v2,2.0,0.232
Nick Smith,21,LAL,SG,28.0,1.0,12.3,2.3,5.2,0.441,1.1,2.8,0.416,1.1,2.4,0.471,0.552,0.3,0.5,0.6920000000000001,0.1,0.7,0.8,1.1,0.3,0.1,0.7,0.9,6.0,,2025-26,10.7,0.561,0.531,0.09,0.7,6.3,3.6,12.7,1.3,0.5,11.2,21.5,0.0,0.2,0.1,0.021,-1.6,-2.4,-4.0,-0.2,LAL,current,G,Nick Smith Jr.,,,,,,unknown,-1.6450000000000002,36.2,0,0.3414634146341463,0.5146341463414634,35.8,False,False,True,2.04,,,,,0,0,48.7,48.7,,12.2,,,20,0.615,41.7,50.0,208.24,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,44.3,borderline,0,,33.3,44.2,borderline,0.1,,,,,,,,,50.0,44.9,45.0,-0.1,bad,0.6,unknown,96.3,good,,,,
Nickeil Alexander-Walker,23,2TM,SG,65.0,21.0,22.6,3.9,10.5,0.372,1.6,5.2,0.311,2.3,5.3,0.433,0.449,1.2,1.7,0.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,1.6,10.6,,2021-22,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,UTA,training,G,Nickeil Alexander-Walker,3261480.0,3.26,,,,role,-1.24,35.6,0,0.7926829268292683,0.7926829268292683,72.6,False,False,True,2.67,0.5899999999999999,0.5899999999999999,-0.5899999999999999,64.2,0,0,72.6,72.6,2.9003558718861204,21.3,-28.4,32.5,18,1.2555555555555555,96.2,50.0,168.85,below,1.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,59.8,good,1,52.0,23.6,56.6,good,3.2,2024-25,15.0,-1.4,-1.0,36.4,43.7,15.0,38.5,39.0,58.4,55.7,2.7,borderline,-1.4,rookie scale,,,-1.0,auto_v2,2.0,
Nickeil Alexander-Walker,24,2TM,SG,59.0,3.0,15.0,2.2,5.0,0.444,1.0,2.7,0.384,1.2,2.3,0.515,0.547,0.7,1.0,0.667,0.3,1.5,1.7,1.8,0.5,0.4,0.9,1.5,6.2,,2022-23,11.6,0.565,0.539,0.203,1.9,10.5,6.3,16.7,1.7,2.0,14.6,17.9,0.3,0.8,1.1,0.062,-1.4,0.4,-0.9,0.2,MIN,training,G,Nickeil Alexander-Walker,5009633.0,5.01,,,,role,-0.015,43.6,0,0.7195121951219512,0.7469512195121951,66.5,False,False,True,5.75,-0.7400000000000002,-0.7400000000000002,0.7400000000000002,67.1,0,0,83.5,83.5,4.050121261115603,52.4,-6.399999999999999,44.8,18,0.8333333333333334,60.3,50.0,147.0,below,3.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,59.8,good,1,67.0,60.6,57.1,good,2.7,2024-25,15.0,-1.4,-1.0,36.4,43.7,15.0,38.5,39.0,58.4,56.1,2.3,borderline,-1.4,rookie scale,,,1.0,auto_v2,3.0,
Nickeil Alexander-Walker,25,MIN,SG,82.0,20.0,23.4,2.9,6.6,0.439,1.6,4.1,0.391,1.3,2.5,0.517,0.56,0.6,0.8,0.8,0.4,1.6,2.0,2.5,0.8,0.5,0.9,1.7,8.0,,2023-24,10.9,0.578,0.623,0.121,2.2,7.5,4.9,14.5,1.6,1.9,11.8,14.8,1.5,2.8,4.3,0.107,-1.1,1.3,0.2,1.1,MIN,training,G,Nickeil Alexander-Walker,4687500.0,4.69,,,,role,1.54,53.7,0,1.0,0.874390243902439,83.4,False,False,True,11.96,-7.27,-7.27,7.27,81.6,0,0,92.3,92.3,3.4485294117647056,67.5,16.5,57.7,18,1.2999999999999998,100.0,50.0,161.83,below,2.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,72.3,good,0,59.2,75.7,71.3,good,1.0,2024-25,15.0,-1.4,-1.0,36.4,43.7,15.0,38.5,39.0,69.9,69.2,0.7,good,-2.4,role,,,1.0,auto_v2,3.0,
Nickeil Alexander-Walker,26,MIN,SG,82.0,10.0,25.3,3.3,7.5,0.4379999999999999,1.7,4.5,0.381,1.6,3.0,0.524,0.5529999999999999,1.1,1.4,0.78,0.7,2.6,3.2,2.7,0.6,0.4,1.2,1.7,9.4,6MOY-6,2024-25,11.6,0.579,0.601,0.192,2.9,11.1,7.1,15.0,1.2,1.5,12.9,16.0,2.0,2.3,4.3,0.099,-0.8,0.4,-0.4,0.8,MIN,training,G,Nickeil Alexander-Walker,4312500.0,4.31,,,,role,1.1949999999999998,51.4,0,1.0,0.9439024390243902,92.6,False,False,True,11.35,-7.04,-7.04,7.04,81.1,0,0,98.0,98.0,3.065433854907539,56.4,6.800000000000004,52.3,18,1.3,100.0,50.0,208.12,below,2.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,73.3,good,0,57.4,64.2,72.5,good,0.8,2024-25,15.0,-1.4,-1.0,36.4,43.7,15.0,38.5,39.0,70.9,70.3,0.6,good,-2.4,role,,,1.0,auto_v2,3.0,
Nickeil Alexander-Walker,27,ATL,SG,77.0,70.0,33.4,7.0,15.4,0.4579999999999999,3.2,8.1,0.3989999999999999,3.8,7.3,0.522,0.563,3.6,4.0,0.902,0.7,2.8,3.5,3.7,1.3,0.5,2.1,2.2,20.9,,2025-26,16.5,0.61,0.525,0.259,2.1,9.3,5.6,16.0,1.8,1.5,11.0,24.0,3.5,2.7,6.2,0.115,1.6,-0.4,1.2,2.0,ATL,current,G,Nickeil Alexander-Walker,15161800.0,15.16,60.65,4.0,15.1625,star,2.73,53.9,0,0.9390243902439024,0.9695121951219512,96.0,False,False,True,18.05,-2.890000000000001,-2.890000000000001,2.890000000000001,71.9,0,0,100.0,100.0,10.75177304964539,76.0,61.400000000000006,81.4,28,1.1928571428571428,90.9,75.0,183.02,below,8.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,77.6,good,0,7.5,68.9,76.2,good,1.4,2024-25,15.0,-1.4,-1.0,36.4,43.7,15.0,38.5,39.0,74.9,73.9,1.0,good,-2.7,star,100.0,good,,,,
Nicolas Batum,33,LAC,PF,59.0,54.0,24.8,3.0,6.6,0.4629999999999999,1.8,4.6,0.4,1.2,2.0,0.607,0.602,0.4,0.6,0.6579999999999999,0.5,3.8,4.3,1.7,1.0,0.7,0.7,1.4,8.3,,2021-22,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,0.123,0.5,1.9,2.3,1.6,LAC,training,F,Nicolas Batum,3170029.0,3.17,11.48,2.0,5.74,role,2.405,59.3,0,0.7195121951219512,0.7195121951219512,62.9,False,True,False,18.86,-15.69,-15.564,15.564,100.0,0,0,13.3,13.3,2.8202846975088964,88.1,42.8,72.6,18,1.3,100.0,92.0,219.06,below,1.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,68.8,good,0,51.4,94.2,65.4,good,3.4,,,,,,,,,50.0,67.3,64.7,2.6,good,-1.5,role,,,1.0,auto_v2,3.0,
Nicolas Batum,34,LAC,PF,78.0,19.0,21.9,2.1,4.9,0.42,1.6,4.1,0.391,0.5,0.8,0.563,0.583,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,6.1,,2022-23,11.0,0.594,0.8320000000000001,0.126,4.1,15.4,9.8,9.4,1.5,2.3,11.1,11.5,1.7,1.9,3.6,0.1009999999999999,-0.8,1.2,0.5,1.0,LAC,training,F,Nicolas Batum,10843350.0,10.84,11.48,2.0,5.74,role,1.4500000000000002,53.1,0,0.951219512195122,0.8643292682926829,82.1,False,True,False,17.06,-6.219999999999999,-6.219999999999999,6.219999999999999,79.3,0,0,4.1,4.1,8.763136620856912,71.9,-9.899999999999991,42.9,18,1.2166666666666666,92.9,92.0,185.11,below,5.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,63.0,good,0,91.6,81.7,58.7,good,4.3,,,,,,,,,50.0,61.9,58.6,3.3,borderline,-1.1,role,,,1.0,auto_v2,3.0,
Nicolas Batum,35,2TM,PF,60.0,38.0,25.5,1.9,4.3,0.4529999999999999,1.2,3.1,0.395,0.7,1.2,0.606,0.596,0.3,0.4,0.7140000000000001,1.2,3.0,4.1,2.1,0.8,0.6,0.7,1.8,5.3,,2023-24,10.2,0.603,0.723,0.0819999999999999,5.0,13.1,9.0,10.7,1.5,2.3,13.1,8.6,1.7,1.6,3.3,0.103,-1.3,0.8,-0.4,0.6,PHI,training,F,Nicolas Batum,11710818.0,11.71,,,,role,0.8749999999999999,49.3,0,0.7317073170731707,0.7951219512195121,72.9,False,True,False,15.89,-4.18,-4.18,4.18,74.8,0,0,5.2,5.2,8.61029411764706,59.9,-25.200000000000003,34.3,18,1.3,100.0,50.0,179.62,below,6.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,56.6,good,0,93.0,67.8,53.2,good,3.4,,,,,,,,,50.0,56.0,53.4,2.6,borderline,-0.6,role,,,1.0,auto_v2,4.0,0.573
Nicolas Batum,36,LAC,PF,78.0,8.0,17.5,1.3,3.1,0.437,1.1,2.6,0.433,0.2,0.4,0.457,0.622,0.2,0.3,0.81,0.6,2.2,2.8,1.1,0.7,0.5,0.4,1.4,4.0,,2024-25,10.3,0.633,0.853,0.088,4.0,14.0,9.0,7.8,1.9,2.6,12.1,9.0,1.5,2.0,3.5,0.124,-1.2,2.0,0.8,1.0,LAC,training,F,Nicolas Batum,4668000.0,4.67,11.48,2.0,5.74,role,1.545,53.7,0,0.951219512195122,0.8853658536585366,84.8,False,True,False,18.19,-13.52,-13.52,13.52,95.5,0,0,0.0,0.0,3.3214793741109534,73.7,19.60000000000001,59.5,18,0.9722222222222222,72.1,92.0,169.58,below,2.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,64.9,good,0,59.3,78.9,61.3,good,3.6,,,,,,,,,50.0,63.6,61.1,2.5,good,-1.3,role,,,1.0,auto_v2,3.0,
Nicolas Batum,37,LAC,PF,72.0,6.0,17.6,1.3,3.2,0.401,1.2,3.1,0.401,0.1,0.1,0.4,0.593,0.1,0.2,0.818,0.3,2.2,2.5,0.9,0.7,0.3,0.5,1.3,3.9,,2025-26,8.3,0.6,0.957,0.047,2.2,14.1,8.3,6.4,1.8,1.6,13.5,9.6,0.5,1.2,1.7,0.064,-1.8,0.6,-1.1,0.3,LAC,current,F,Nicolas Batum,5601600.0,5.6,11.48,2.0,5.74,role,0.0899999999999999,44.2,0,0.8780487804878049,0.8707317073170731,82.9,False,True,False,14.99,-9.39,-9.39,9.39,86.3,0,0,0.0,0.0,3.9716312056737584,48.4,-9.5,43.1,18,0.977777777777778,72.6,92.0,191.08,below,2.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.0,good,0,63.3,53.8,55.5,good,4.5,,,,,,,,,50.0,59.1,55.8,3.3,borderline,-0.9,role,97.5,good,,,,
Nicolas Claxton,22,BRK,C,47.0,19.0,20.7,3.8,5.6,0.674,0.0,0.0,,3.8,5.6,0.674,0.674,1.1,2.0,0.581,1.9,3.7,5.6,0.9,0.5,1.1,0.8,2.3,8.7,,2021-22,18.6,0.672,0.0,0.352,10.4,18.9,14.8,6.4,1.2,4.7,11.1,15.1,2.3,1.2,3.5,0.171,0.3,0.2,0.5,0.6,BRK,training,C,Nic Claxton,1782621.0,1.78,69.44,3.0,23.146666666666665,role,1.285,52.0,0,0.573170731707317,0.573170731707317,43.5,True,False,False,4.47,-2.6899999999999995,-2.6899999999999995,2.6899999999999995,71.5,0,0,54.6,54.6,1.5836298932384345,70.9,44.1,73.3,18,1.15,87.2,85.0,126.53,below,1.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,63.7,good,1,33.1,77.2,59.6,good,4.1,,,,,,,,,50.0,62.9,59.2,3.7,good,-0.8,rookie scale,,,1.0,auto_v2,3.0,0.537
Nicolas Claxton,23,BRK,C,76.0,76.0,29.9,5.4,7.7,0.705,0.0,0.0,0.0,5.4,7.7,0.708,0.705,1.8,3.2,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,DPOY-9,2022-23,20.8,0.691,0.003,0.419,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4.0,9.2,0.195,0.9,2.2,3.1,2.9,BRK,training,C,Nic Claxton,8500000.0,8.5,69.44,3.0,23.146666666666665,role,4.555,73.3,0,0.926829268292683,0.7942073170731707,72.8,True,False,False,17.99,-9.489999999999998,-9.489999999999998,9.489999999999998,86.5,0,0,66.7,66.7,6.8714632174616,92.7,14.700000000000005,56.7,18,1.3,100.0,85.0,162.47,below,5.2,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,74.8,good,1,83.5,98.2,72.8,good,2.0,,,,,,,,,50.0,73.1,71.5,1.6,good,-1.7,rookie scale,,,1.0,auto_v2,4.0,0.549
Nicolas Claxton,24,BRK,C,71.0,71.0,29.8,5.2,8.2,0.629,0.0,0.1,0.2,5.1,8.1,0.633,0.63,1.5,2.8,0.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,,2023-24,18.7,0.629,0.009,0.337,9.7,27.3,18.2,10.4,1.1,6.2,12.2,15.6,3.5,3.2,6.7,0.152,-0.3,1.5,1.2,1.7,BRK,training,C,Nic Claxton,9625000.0,9.62,69.44,3.0,23.146666666666665,role,2.75,61.6,0,0.8658536585365854,0.825609756097561,76.9,True,False,False,12.22,-2.6000000000000014,-2.6000000000000014,2.6000000000000014,71.3,0,0,78.3,78.3,7.073529411764705,78.9,1.9000000000000057,49.5,18,1.3,100.0,85.0,143.81,below,6.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,71.9,good,1,84.5,86.4,69.2,good,2.7,,,,,,,,,50.0,70.5,68.2,2.3,good,-1.4,rookie scale,,,1.0,auto_v2,3.0,0.39
Nicolas Claxton,25,BRK,C,70.0,62.0,26.9,4.6,8.1,0.563,0.1,0.3,0.238,4.5,7.8,0.5760000000000001,0.568,1.1,2.2,0.513,2.2,5.1,7.4,2.2,0.9,1.4,1.2,2.1,10.3,,2024-25,16.5,0.569,0.037,0.271,9.0,22.7,15.5,13.7,1.6,5.3,12.0,16.8,1.8,2.5,4.3,0.11,-1.1,1.5,0.4,1.1,BRK,training,C,Nic Claxton,27556817.0,27.56,69.44,3.0,23.146666666666665,star,1.62,42.8,0,0.8536585365853658,0.8719512195121952,83.1,True,False,False,8.96,18.6,18.6,-18.6,24.3,0,0,88.2,88.2,19.60170697012802,67.8,-30.40000000000001,32.0,28,0.9607142857142856,71.1,80.0,117.71,below,23.4,90.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,58.4,good,0,90.2,59.8,54.7,good,3.7,,,,,,,,,50.0,58.1,54.8,3.3,good,-0.3,star,,,-1.0,auto_v2,2.0,0.317
Nicolas Claxton,26,BRK,C,69.0,68.0,27.8,4.8,8.4,0.5710000000000001,0.0,0.3,0.158,4.8,8.2,0.585,0.574,2.0,3.3,0.616,2.4,4.5,6.9,3.7,0.7,1.1,1.4,2.3,11.7,,2025-26,17.6,0.5920000000000001,0.033,0.3929999999999999,9.7,19.8,14.5,21.8,1.2,3.7,12.3,17.7,3.3,1.6,4.9,0.123,0.3,0.6,0.9,1.4,BRK,current,C,Nic Claxton,25352272.0,25.35,69.44,3.0,23.146666666666665,star,2.075,47.3,0,0.8414634146341463,0.8500000000000001,80.2,True,False,False,11.15,14.2,14.2,-14.2,34.0,0,0,95.6,95.6,17.97872340425532,73.0,-23.6,35.7,28,0.9928571428571428,73.9,80.0,130.43,below,19.4,95.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,62.0,good,0,83.0,59.4,58.4,good,3.6,,,,,,,,,50.0,61.5,58.2,3.3,good,-0.5,star,99.6,good,,,,
Nigel Hayes-Davis,31,PHO,SF,27.0,0.0,7.2,0.6,1.7,0.326,0.1,0.6,0.125,0.5,1.1,0.433,0.348,0.1,0.1,0.5,0.4,0.8,1.2,0.3,0.3,0.1,0.3,0.6,1.3,,2025-26,4.2,0.356,0.348,0.087,6.6,12.4,9.4,4.6,2.0,1.0,14.3,12.1,-0.3,0.2,-0.1,-0.024,-6.4,-0.9,-7.3,-0.3,PHO,current,F,Nigel Hayes-Davis,2296274.0,2.3,,,,role,-3.05,23.8,0,0.3292682926829268,0.3292682926829268,11.3,False,True,False,8.54,-6.239999999999999,-6.239999999999999,6.239999999999999,79.3,0,0,43.8,43.8,1.6312056737588652,1.0,-26.7,33.4,18,0.4,23.4,50.0,167.0,below,1.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,40.2,borderline,0,28.2,1.5,34.5,borderline,5.7,,,,,,,,,50.0,41.0,36.1,4.9,bad,0.8,role,0.0,bad,,,,
Nikola Jokic,26,DEN,C,74.0,74.0,33.5,10.3,17.7,0.583,1.3,3.9,0.337,9.0,13.8,0.652,0.62,5.1,6.3,0.81,2.8,11.0,13.8,7.9,1.5,0.9,3.8,2.6,27.1,"MVP-1,AS,NBA1",2021-22,32.8,0.6609999999999999,0.22,0.357,9.6,35.5,23.0,42.6,2.2,2.3,15.6,31.9,10.8,4.5,15.2,0.296,9.2,4.5,13.7,9.8,DEN,training,C,Nikola Jokic,31579390.0,31.58,177.1,3.0,59.03333333333333,franchise,12.71,93.6,0,0.902439024390244,0.902439024390244,87.1,True,False,False,51.82,-20.24,-15.564,15.564,100.0,0,0,95.6,95.6,28.096085409252662,100.0,62.5,100.0,34,0.9852941176470588,73.2,70.0,136.54,below,23.1,90.0,901.7,100.0,50.0,50.0,unknown,50.0,50.0,50.0,,90.4,good,0,37.5,100.0,91.5,good,-1.1,2024-25,14.0,10.7,-2.6,29.7,100.0,14.0,30.8,51.0,87.2,88.2,-1.0,good,-3.2,franchise,,,1.0,auto_v2,3.0,
Nikola Jokic,27,DEN,C,69.0,69.0,33.7,9.4,14.8,0.632,0.8,2.2,0.3829999999999999,8.5,12.7,0.675,0.66,4.9,6.0,0.8220000000000001,2.4,9.4,11.8,9.8,1.3,0.7,3.6,2.5,24.5,"MVP-2,CPOY-13,AS,NBA2",2022-23,31.5,0.701,0.146,0.406,8.5,31.3,20.2,46.6,1.8,1.8,17.0,27.2,11.2,3.8,14.9,0.308,8.5,4.5,13.0,8.8,DEN,training,C,Nikola Jokic,33047804.0,33.05,177.1,3.0,59.03333333333333,franchise,12.005,85.1,0,0.8414634146341463,0.8643292682926829,82.1,True,False,False,48.0,-14.950000000000005,-14.950000000000005,14.950000000000005,98.6,0,0,99.5,99.5,26.7178658043654,100.0,62.5,100.0,34,0.9911764705882352,73.7,70.0,159.02,below,20.8,90.0,785.0,87.1,50.0,50.0,unknown,50.0,50.0,50.0,,87.8,good,0,37.5,100.0,88.6,good,-0.8,2024-25,14.0,10.7,-2.6,29.7,100.0,14.0,30.8,51.0,84.9,85.5,-0.6,good,-2.9,franchise,,,1.0,auto_v2,3.0,
Nikola Jokic,28,DEN,C,79.0,79.0,34.6,10.4,17.9,0.583,1.1,2.9,0.359,9.4,14.9,0.626,0.612,4.5,5.5,0.8170000000000001,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,26.4,"MVP-1,CPOY-4,AS,NBA1",2023-24,31.0,0.65,0.1639999999999999,0.31,9.3,29.6,19.8,42.0,2.0,2.1,12.9,29.3,12.0,5.1,17.0,0.299,9.0,4.2,13.2,10.6,DEN,training,C,Nikola Jokic,47607350.0,47.61,177.1,3.0,59.03333333333333,franchise,13.24,100.0,0,0.9634146341463414,0.9146341463414634,88.7,True,False,False,57.63,-10.020000000000003,-10.020000000000003,10.020000000000003,87.7,0,0,99.0,99.0,35.00735294117647,100.0,0.0,50.7,34,1.0176470588235291,76.0,60.0,178.2,below,26.7,80.0,683.3,75.8,50.0,50.0,unknown,50.0,50.0,50.0,,82.8,good,0,100.0,100.0,84.6,good,-1.8,2024-25,14.0,10.7,-2.6,29.7,100.0,14.0,30.8,51.0,80.3,81.9,-1.6,good,-2.5,franchise,,,1.0,auto_v2,3.0,
